locus,locus_coords,cell_type,group,dataset,normalisation,resolution_bp,chrom,bin1_start,bin2_start,observed,expected,oe
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67710000,67880000,0.8949128985404968,0.2271476483383376,3.939785003662109
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67710000,67960000,0.908677339553833,0.1844829473986255,4.925535678863525
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67710000,67980000,0.6305014491081238,0.1761147595865465,3.580060243606567
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67710000,68040000,1.021583557128906,0.1563469498560895,6.534080505371094
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67720000,67720000,104.9027709960938,83.22741941326343,1.260435223579407
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67720000,67730000,0.767683207988739,1.975182447610171,0.3886644542217255
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67720000,67750000,1.059924602508545,0.5197646725958385,2.039239406585693
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67720000,67800000,1.002460837364197,0.3227634435271414,3.105868577957153
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67720000,67900000,0.993053138256073,0.2199105857708289,4.515713214874268
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67720000,68020000,1.01603901386261,0.1670001319048113,6.084061145782471
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67720000,68040000,0.7278183102607727,0.159462791107794,4.564188957214355
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67730000,67730000,67.1568603515625,83.22741789797179,0.8069078922271729
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67730000,67740000,2.593884944915771,1.975182457898521,1.313238143920898
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67730000,67750000,0.6670655608177185,0.6427549706026474,1.037822484970093
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67730000,67760000,1.327063798904419,0.5197646780220792,2.553201198577881
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67730000,67800000,0.6309006810188293,0.3452728275756966,1.827252626419067
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67730000,67830000,0.9311837553977966,0.2920067128379568,3.188912153244019
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67730000,67850000,0.8249958157539368,0.2675469568328992,3.083555221557617
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67730000,67880000,0.80251544713974,0.2433536354938949,3.297733545303345
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67730000,67890000,0.7069621086120605,0.2344541250273774,3.015353679656982
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67730000,67970000,0.7342784404754639,0.1886160041704168,3.892980575561523
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67730000,67990000,1.814620971679688,0.1815587656582518,9.994675636291504
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67730000,68010000,1.824668407440186,0.1728378260576959,10.55711269378662
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67730000,68020000,0.6394460797309875,0.169488562530661,3.772797822952271
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67740000,67740000,76.20606994628906,83.22741797804989,0.9156365990638733
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67740000,67750000,0.5968873500823975,1.975182476568876,0.3021935224533081
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67740000,67760000,1.781176447868347,0.6427549570531403,2.771159410476685
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67740000,67770000,1.613316893577576,0.519764678248227,3.103937149047852
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67740000,67790000,1.193493843078613,0.4039791397629747,2.954345226287842
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67740000,67840000,0.7669180631637573,0.2920067350538985,2.626371145248413
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67740000,67870000,0.4997612535953522,0.2611333087541828,1.913816571235657
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67740000,67890000,1.265173196792603,0.243353626709075,5.19890832901001
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67740000,67900000,0.5592292547225952,0.234454121278395,2.385239601135254
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67740000,67970000,0.6570291519165039,0.1958967723572421,3.353955984115601
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67740000,67980000,0.5059208869934082,0.1886159983154223,2.682279825210571
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67740000,67990000,1.623714923858643,0.1844829463727012,8.801436424255371
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67740000,68000000,0.6580913662910461,0.1815587695442704,3.624674081802368
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67740000,68020000,0.572173535823822,0.17283783438284,3.31046462059021
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67740000,68030000,1.990938901901245,0.1694885727892533,11.74674415588379
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67740000,68040000,0.8197291493415833,0.1670001259959215,4.908554077148438
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67750000,67750000,84.73235321044922,83.22742313728851,1.018082141876221
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67750000,67760000,2.748374938964844,1.975182565923478,1.391453623771667
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67750000,67780000,1.03143846988678,0.519764685175112,1.984433531761169
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67750000,67850000,1.139054894447327,0.2920067269438979,3.900783061981201
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67750000,67870000,0.7711371779441833,0.2675469369634444,2.882250070571899
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67750000,67960000,1.125058889389038,0.2039811969518403,5.5155029296875
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67750000,67980000,0.780641496181488,0.1958967668650076,3.984963655471802
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67750000,68040000,1.264851212501526,0.1694885686270225,7.462752342224121
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67760000,67760000,75.63557434082031,83.22741742202035,0.9087819457054138
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67760000,67770000,3.714268445968628,1.97518249850249,1.880468487739563
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67760000,67800000,0.8664574027061462,0.4520309474869253,1.916809916496277
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67760000,67830000,1.278855919837952,0.3452728119129089,3.70389986038208
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67760000,67840000,2.354188919067383,0.3227634469133975,7.29385232925415
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67760000,67850000,1.133020997047424,0.3037581634174073,3.730010032653809
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67760000,67900000,0.8583259582519531,0.2485789368694651,3.45293116569519
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67760000,68010000,3.758905649185181,0.1844829373684479,20.37535667419434
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67760000,68030000,1.01858913898468,0.1761147596438323,5.783667087554932
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67770000,67770000,100.9269790649414,83.2274224480714,1.21266496181488
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67770000,67780000,2.787858009338379,1.975182524659537,1.41144323348999
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67770000,67960000,1.520451426506042,0.2155514546971987,7.053774833679199
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67780000,67780000,88.94386291503906,83.22742252567159,1.068684577941895
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67780000,67790000,3.093587636947632,1.975182515419022,1.566228747367859
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67780000,67800000,1.951038360595703,0.6427549387068521,3.035431146621704
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67780000,67840000,1.32525646686554,0.3723535052530145,3.55913519859314
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67780000,67860000,1.04697585105896,0.3227634350963869,3.243787050247192
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67780000,67900000,0.9663642644882202,0.267546948147626,3.611942768096924
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67780000,67960000,1.259961247444153,0.2199105761602786,5.729425430297852
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67780000,68030000,1.146799921989441,0.1844829444383504,6.216292381286621
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67780000,68040000,0.708257794380188,0.1815587739109447,3.900983572006226
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67790000,67790000,72.72506713867188,83.22741630476088,0.8738114237785339
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67790000,67800000,1.741733551025391,1.975182467246336,0.8818089365959167
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67790000,67890000,0.9758585095405579,0.2920067308451004,3.341904163360596
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67790000,67940000,1.879590749740601,0.2433536245963643,7.723701477050781
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67790000,67970000,2.027129650115967,0.2199105707837316,9.217972755432129
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67790000,68000000,0.5076016783714294,0.2039811928474223,2.488472938537598
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67800000,67800000,72.49850463867188,83.22742140638742,0.8710891604423523
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67800000,67830000,1.215964198112488,0.519764694971755,2.339451313018799
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67800000,67840000,1.119207143783569,0.4520309638121591,2.475952386856079
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67800000,67870000,0.7293300628662109,0.3452728309694412,2.112329721450806
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67800000,67910000,1.878734707832336,0.2786853361217012,6.741419315338135
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67800000,67960000,1.064063906669617,0.2344541110563603,4.538474082946777
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67800000,67970000,1.917680144309998,0.2271476437437892,8.442439079284668
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67800000,68010000,1.191349864006042,0.2039812042266446,5.840488433837891
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67810000,67810000,134.9193267822266,83.22741719286861,1.621092319488525
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67820000,67820000,135.5395355224609,83.22742150608961,1.628544211387634
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67820000,67830000,4.027030944824219,1.975182566426488,2.038814544677734
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67820000,67980000,2.445165634155273,0.234454123770071,10.42918586730957
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67830000,67830000,80.76212310791016,83.22741775236321,0.9703788161277771
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67830000,67860000,1.305033564567566,0.5197646956270393,2.510816097259521
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67830000,67920000,1.775889277458191,0.3037581768913083,5.846391677856445
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67830000,67930000,1.56749415397644,0.2920067169281495,5.368007183074951
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67830000,68020000,1.232434153556824,0.2155514476322341,5.717586994171143
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67840000,67840000,86.6661376953125,83.2274215556116,1.041317105293274
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67840000,67850000,1.463528633117676,1.975182492086057,0.7409586906433105
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67840000,67860000,1.201189041137695,0.6427549395942767,1.868813395500183
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67840000,67870000,0.9908050298690796,0.5197646878131871,1.906256914138794
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67840000,67900000,2.217407464981079,0.3723534942847495,5.955113887786865
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67840000,67930000,1.442765116691589,0.3037581680809832,4.749716281890869
C3,"chrX:67,746,500-67,748,100",LNCaP clone FGC,PC,ENCFF678ZLX,SCALE,10000,chrX,67840000,68020000,1.134366512298584,0.2199105803458684,5.158308029174805
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67240158,237.209795,238.2153134534883,0.9957789512399057
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67250158,205.137704,176.7100219764705,1.160871928516396
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67260158,89.316465,79.5585251309524,1.122651090539777
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67270158,69.417444,48.96743604819277,1.417624642051521
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67280158,60.144865,35.42312237804879,1.697898461860915
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67290158,61.884268,28.94511504938272,2.137986596163822
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67300158,26.644856,23.97629148101265,1.111300136682966
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67310158,42.14608,22.03974575641026,1.912276142647508
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67320158,43.634291,19.26304722368421,2.265181125982549
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67330158,22.153123,16.6759147972973,1.32845023911914
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67340158,20.853959,15.39778398571429,1.354348068484909
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67350158,31.049892,15.71842442253521,1.975381957207132
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67360158,13.504804,13.18394994285714,1.024336716881779
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67370158,14.167649,11.31890615714286,1.25168004781623
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67380158,14.357894,12.55397059090909,1.143693455072869
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67390158,14.185912,10.460684125,1.356117040767638
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67400158,14.59552,9.69496708695652,1.505473909203531
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67410158,21.952306,9.487337112903225,2.313853269759312
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67420158,17.241634,9.255460793650792,1.862860681320987
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67430158,22.474574,8.8682562,2.534272070308479
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67440158,18.205306,8.608792793103449,2.114733904919209
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67450158,13.535113,8.461160122807017,1.599675789554693
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67460158,21.513895,8.221479037037039,2.616791322228251
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67470158,2.476956,7.049828254901961,0.3513498358314895
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67480158,11.974466,7.046282880000001,1.699401827024009
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67490158,11.928383,7.366654925925927,1.619240092001554
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67500158,13.034062,6.08984821153846,2.140293410811834
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67510158,9.410429,7.048256454545455,1.335142820169543
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67520158,15.236912,6.177584851063829,2.466483644878805
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67530158,9.682505,5.060522666666667,1.913340901282397
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67540158,5.354449,5.517927177777779,0.9703732629100017
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67550158,6.997573,5.278156024390243,1.325760922501034
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67560158,5.774091,4.390882525,1.315018328803957
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67570158,8.855865,5.070673371428571,1.746486975457664
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67580158,7.112076,4.732330171428571,1.50286977923458
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67590158,2.111882,4.777308171428571,0.4420652644161489
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67600158,2.285736,4.160997153846153,0.549324096001175
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67610158,2.066985,3.928684379310345,0.5261265096492291
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67620158,5.341623,3.884095243243244,1.375255410971774
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67640158,2.405705,3.33891178125,0.7205057089287241
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67660158,2.066827,3.075868333333333,0.6719491135565513
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67680158,1.128443,2.979909,0.3786837114824648
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67690158,0.941667,3.307845333333333,0.2846768530894633
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67700158,3.467402,3.733699807692308,0.9286772313232919
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67740158,4.021429,3.731966363636364,1.077563034646858
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67750158,2.146153,3.241767962962963,0.6620316520243555
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67760158,3.132985,3.41862343478261,0.9164463591174167
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67780158,2.016873,3.544672789473684,0.5689870743469856
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67810158,5.797171,3.318033833333333,1.747170550752371
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67820158,5.523722,3.142749761904762,1.757607960696233
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67860158,2.415544,3.806568470588235,0.6345725864814726
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67870158,2.660052,3.160576461538462,0.8416350727060647
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67880158,3.712858,3.633057100000001,1.021965220420015
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67910158,2.889868,3.446146909090909,0.8385794559066969
C4,"chrX:67,787,800-67,793,300",22Rv1,mCRPC,GSE118629:22Rv1:10000:NORM,NORM,10000,chrX,67240158,67930158,6.897967,3.496716428571429,1.972698427483907
